"Dec_time","Dec_ZT_time","Condition","mean","SEM"
1350,870,"1 Male",0.142857142857143,0.116984931464167
1351,871,"1 Male",0.342857142857143,0.238844758635167
1352,872,"1 Male",0.428571428571429,0.250329914365844
1353,873,"1 Male",0.428571428571429,0.236521409074909
1354,874,"1 Male",0.257142857142857,0.138071088393552
1355,875,"1 Male",0.685714285714286,0.347310019578877
1356,876,"1 Male",0.857142857142857,0.608266385063386
1357,877,"1 Male",0.514285714285714,0.459029719422746
1358,878,"1 Male",0.742857142857143,0.483931478486726
1359,879,"1 Male",0.228571428571429,0.11657373535368
1360,880,"1 Male",0.285714285714286,0.166886609577229
1361,881,"1 Male",0.0857142857142857,0.0857142857142857
1362,882,"1 Male",0.171428571428571,0.0960192057619207
1363,883,"1 Male",0.142857142857143,0.101607724371038
1364,884,"1 Male",0.2,0.10690449676497
1365,885,"1 Male",0.2,0.140825895250516
1366,886,"1 Male",0.257142857142857,0.189394688783122
1367,887,"1 Male",0.0857142857142857,0.0631315629277074
1368,888,"1 Male",0.142857142857143,0.0929701962079955
1369,889,"1 Male",0.314285714285714,0.195630540875931
1370,890,"1 Male",0.114285714285714,0.114285714285714
1371,891,"1 Male",0.257142857142857,0.206380806314168
1372,892,"1 Male",0.142857142857143,0.142857142857143
1373,893,"1 Male",0.0857142857142857,0.0857142857142857
1374,894,"1 Male",0.114285714285714,0.114285714285714
1375,895,"1 Male",0.114285714285714,0.114285714285714
1376,896,"1 Male",0.171428571428571,0.171428571428571
1377,897,"1 Male",0,0
1378,898,"1 Male",0,0
1379,899,"1 Male",0.0571428571428571,0.0571428571428571
1380,900,"1 Male",0.171428571428571,0.104404789852083
1381,901,"1 Male",0.171428571428571,0.126263125855415
1382,902,"1 Male",0.571428571428571,0.338771171091262
1383,903,"1 Male",0.342857142857143,0.168746526352581
1384,904,"1 Male",0.428571428571429,0.189140978436429
1385,905,"1 Male",0.228571428571429,0.153861851632414
1386,906,"1 Male",0.285714285714286,0.139455294311993
1387,907,"1 Male",0.457142857142857,0.193780856660722
1388,908,"1 Male",0.628571428571429,0.249657628709056
1389,909,"1 Male",0.6,0.246658338870701
1390,910,"1 Male",0.2,0.121613798421012
1391,911,"1 Male",0.428571428571429,0.210184849759509
1392,912,"1 Male",0.485714285714286,0.253948411923303
1393,913,"1 Male",0.257142857142857,0.125308742362075
1394,914,"1 Male",0.285714285714286,0.14535629116262
1395,915,"1 Male",0.342857142857143,0.25252625171083
1396,916,"1 Male",0.228571428571429,0.142520612017841
1397,917,"1 Male",0.257142857142857,0.229514859711373
1398,918,"1 Male",0.228571428571429,0.201196898775381
1399,919,"1 Male",0.342857142857143,0.242337555893424
1400,920,"1 Male",0.0285714285714286,0.0285714285714286
1401,921,"1 Male",0.142857142857143,0.0929701962079955
1402,922,"1 Male",0.285714285714286,0.14535629116262
1403,923,"1 Male",0.257142857142857,0.165731671067174
1404,924,"1 Male",0.314285714285714,0.172823456680138
1405,925,"1 Male",0.314285714285714,0.167890663558055
1406,926,"1 Male",0.514285714285714,0.225930116998834
1407,927,"1 Male",0.571428571428571,0.214145612463424
1408,928,"1 Male",0.685714285714286,0.316948233112269
1409,929,"1 Male",0.514285714285714,0.225930116998834
1410,930,"1 Male",0.8,0.274397736228014
1411,931,"1 Male",0.6,0.221530201670338
1412,932,"1 Male",0.428571428571429,0.165441676669912
1413,933,"1 Male",0.285714285714286,0.161772890767504
1414,934,"1 Male",0.971428571428571,0.389970294679342
1415,935,"1 Male",0.971428571428571,0.468298752388468
1416,936,"1 Male",0.6,0.23621667876704
1417,937,"1 Male",0.485714285714286,0.240347887119353
1418,938,"1 Male",0.514285714285714,0.236825747278098
1419,939,"1 Male",0.428571428571429,0.175306283165113
1420,940,"1 Male",0.514285714285714,0.193904717879288
1421,941,"1 Male",0.457142857142857,0.184904504732438
1422,942,"1 Male",0.742857142857143,0.253853849115361
1423,943,"1 Male",0.6,0.239747766614496
1424,944,"1 Male",0.4,0.179635485255629
1425,945,"1 Male",0.285714285714286,0.139455294311993
1426,946,"1 Male",0.4,0.174894926439041
1427,947,"1 Male",0.428571428571429,0.184644624766014
1428,948,"1 Male",0.571428571428571,0.310287788036464
1429,949,"1 Male",0.371428571428571,0.153861851632414
1430,950,"1 Male",0.342857142857143,0.178428514239954
1431,951,"1 Male",0.4,0.154484776656107
1432,952,"1 Male",0.371428571428571,0.17434494103181
1433,953,"1 Male",0.314285714285714,0.162808484548737
1434,954,"1 Male",0.428571428571429,0.165441676669912
1435,955,"1 Male",0.514285714285714,0.25061748472415
1436,956,"1 Male",0.342857142857143,0.196365536104246
1437,957,"1 Male",0.571428571428571,0.269720410128444
1438,958,"1 Male",0.828571428571429,0.511195195802234
1439,959,"1 Male",0.285714285714286,0.15649215928719
0,960,"1 Female",0.0476190476190476,0.0476190476190476
1,961,"1 Female",0.0476190476190476,0.0476190476190476
2,962,"1 Female",0.0476190476190476,0.0476190476190476
3,963,"1 Female",0.0714285714285714,0.0714285714285714
4,964,"1 Female",0.119047619047619,0.0848745809175188
5,965,"1 Female",0.0714285714285714,0.0714285714285714
6,966,"1 Female",0.0238095238095238,0.0238095238095238
7,967,"1 Female",0.0238095238095238,0.0238095238095238
8,968,"1 Female",0.0952380952380952,0.0571234965266339
9,969,"1 Female",0.333333333333333,0.288507446439742
10,970,"1 Female",0,0
11,971,"1 Female",0.428571428571429,0.306989535780639
12,972,"1 Female",0.523809523809524,0.367428353470317
13,973,"1 Female",0.0714285714285714,0.0714285714285714
14,974,"1 Female",0.0476190476190476,0.0476190476190476
15,975,"1 Female",0.0238095238095238,0.0238095238095238
16,976,"1 Female",0.285714285714286,0.210870972669665
17,977,"1 Female",0.19047619047619,0.12399699913052
18,978,"1 Female",0.357142857142857,0.254623742752556
19,979,"1 Female",0.19047619047619,0.133034342051348
20,980,"1 Female",0.214285714285714,0.150630553442289
21,981,"1 Female",0.30952380952381,0.232364244177619
22,982,"1 Female",0.0238095238095238,0.0238095238095238
23,983,"1 Female",0.0476190476190476,0.0476190476190476
24,984,"1 Female",0.0714285714285714,0.0714285714285714
25,985,"1 Female",0.0238095238095238,0.0238095238095238
26,986,"1 Female",0.119047619047619,0.0976041743860646
27,987,"1 Female",0.0714285714285714,0.0714285714285714
28,988,"1 Female",0.0952380952380952,0.0952380952380952
29,989,"1 Female",0.0952380952380952,0.0952380952380952
30,990,"1 Female",0.0714285714285714,0.0527177431674163
31,991,"1 Female",0.142857142857143,0.0873631571154076
32,992,"1 Female",0.142857142857143,0.105435486334833
33,993,"1 Female",0.0238095238095238,0.0238095238095238
34,994,"1 Female",0.142857142857143,0.105435486334833
35,995,"1 Female",0.142857142857143,0.105435486334833
36,996,"1 Female",0.0238095238095238,0.0238095238095238
37,997,"1 Female",0.0238095238095238,0.0238095238095238
38,998,"1 Female",0.380952380952381,0.380952380952381
39,999,"1 Female",0.476190476190476,0.476190476190476
40,1000,"1 Female",0.261904761904762,0.189930985110745
41,1001,"1 Female",0.0714285714285714,0.0714285714285714
42,1002,"1 Female",0,0
43,1003,"1 Female",0,0
44,1004,"1 Female",0,0
45,1005,"1 Female",0.0238095238095238,0.0238095238095238
46,1006,"1 Female",0,0
47,1007,"1 Female",0,0
48,1008,"1 Female",0.142857142857143,0.142857142857143
49,1009,"1 Female",0.0238095238095238,0.0238095238095238
50,1010,"1 Female",0,0
51,1011,"1 Female",0,0
52,1012,"1 Female",0.0476190476190476,0.0476190476190476
53,1013,"1 Female",0,0
54,1014,"1 Female",0.0238095238095238,0.0238095238095238
55,1015,"1 Female",0.0476190476190476,0.0476190476190476
56,1016,"1 Female",0,0
57,1017,"1 Female",0,0
58,1018,"1 Female",0,0
59,1019,"1 Female",0,0
60,1020,"1 Female",0,0
61,1021,"1 Female",0,0
62,1022,"1 Female",0.0238095238095238,0.0238095238095238
63,1023,"1 Female",0,0
64,1024,"1 Female",0.0238095238095238,0.0238095238095238
65,1025,"1 Female",0,0
66,1026,"1 Female",0,0
67,1027,"1 Female",0,0
68,1028,"1 Female",0,0
69,1029,"1 Female",0.0238095238095238,0.0238095238095238
70,1030,"1 Female",0,0
71,1031,"1 Female",0,0
72,1032,"1 Female",0,0
73,1033,"1 Female",0,0
74,1034,"1 Female",0,0
75,1035,"1 Female",0.0952380952380952,0.0747393753458591
76,1036,"1 Female",0,0
77,1037,"1 Female",0.0714285714285714,0.0527177431674163
78,1038,"1 Female",0,0
79,1039,"1 Female",0,0
80,1040,"1 Female",0,0
81,1041,"1 Female",0,0
82,1042,"1 Female",0,0
83,1043,"1 Female",0,0
84,1044,"1 Female",0,0
85,1045,"1 Female",0,0
86,1046,"1 Female",0,0
87,1047,"1 Female",0,0
88,1048,"1 Female",0,0
89,1049,"1 Female",0,0
90,1050,"1 Female",0,0
91,1051,"1 Female",0,0
92,1052,"1 Female",0,0
93,1053,"1 Female",0,0
94,1054,"1 Female",0,0
95,1055,"1 Female",0,0
96,1056,"1 Female",0.0238095238095238,0.0238095238095238
97,1057,"1 Female",0,0
98,1058,"1 Female",0,0
99,1059,"1 Female",0,0
100,1060,"1 Female",0,0
101,1061,"1 Female",0,0
102,1062,"1 Female",0,0
103,1063,"1 Female",0,0
104,1064,"1 Female",0,0
105,1065,"1 Female",0,0
106,1066,"1 Female",0.0476190476190476,0.0476190476190476
107,1067,"1 Female",0,0
108,1068,"1 Female",0,0
109,1069,"1 Female",0,0
110,1070,"1 Female",0,0
111,1071,"1 Female",0.0476190476190476,0.0476190476190476
112,1072,"1 Female",0.0238095238095238,0.0238095238095238
113,1073,"1 Female",0,0
114,1074,"1 Female",0.0238095238095238,0.0238095238095238
115,1075,"1 Female",0.0476190476190476,0.0476190476190476
116,1076,"1 Female",0.0238095238095238,0.0238095238095238
117,1077,"1 Female",0.238095238095238,0.195208348772129
118,1078,"1 Female",0.285714285714286,0.285714285714286
119,1079,"1 Female",0.80952380952381,0.80952380952381
120,1080,"1 Female",0.142857142857143,0.142857142857143
121,1081,"1 Female",0,0
122,1082,"1 Female",0,0
123,1083,"1 Female",0,0
124,1084,"1 Female",0.0238095238095238,0.0238095238095238
125,1085,"1 Female",0,0
126,1086,"1 Female",0.0714285714285714,0.0714285714285714
127,1087,"1 Female",0.0238095238095238,0.0238095238095238
128,1088,"1 Female",0.166666666666667,0.166666666666667
129,1089,"1 Female",0,0
130,1090,"1 Female",0.0714285714285714,0.0714285714285714
131,1091,"1 Female",0,0
132,1092,"1 Female",0,0
133,1093,"1 Female",0,0
134,1094,"1 Female",0.0238095238095238,0.0238095238095238
135,1095,"1 Female",0,0
136,1096,"1 Female",0.0238095238095238,0.0238095238095238
137,1097,"1 Female",0,0
138,1098,"1 Female",0,0
139,1099,"1 Female",0.0238095238095238,0.0238095238095238
140,1100,"1 Female",0.0952380952380952,0.0747393753458591
141,1101,"1 Female",0,0
142,1102,"1 Female",0.0952380952380952,0.0665171710256741
143,1103,"1 Female",0.0238095238095238,0.0238095238095238
144,1104,"1 Female",0,0
145,1105,"1 Female",0,0
146,1106,"1 Female",0,0
147,1107,"1 Female",0,0
148,1108,"1 Female",0,0
149,1109,"1 Female",0.0476190476190476,0.0476190476190476
150,1110,"1 Female",0,0
151,1111,"1 Female",0.0714285714285714,0.0714285714285714
152,1112,"1 Female",0.0238095238095238,0.0238095238095238
153,1113,"1 Female",0,0
154,1114,"1 Female",0,0
155,1115,"1 Female",0,0
156,1116,"1 Female",0,0
157,1117,"1 Female",0,0
158,1118,"1 Female",0,0
159,1119,"1 Female",0,0
160,1120,"1 Female",0,0
161,1121,"1 Female",0,0
162,1122,"1 Female",0,0
163,1123,"1 Female",0.0476190476190476,0.0476190476190476
164,1124,"1 Female",0,0
165,1125,"1 Female",0.0476190476190476,0.0332585855128371
166,1126,"1 Female",0,0
167,1127,"1 Female",0.166666666666667,0.0958891798092512
168,1128,"1 Female",0.0952380952380952,0.0747393753458591
169,1129,"1 Female",0,0
170,1130,"1 Female",0,0
171,1131,"1 Female",0,0
172,1132,"1 Female",0,0
173,1133,"1 Female",0.0476190476190476,0.0476190476190476
174,1134,"1 Female",0,0
175,1135,"1 Female",0,0
176,1136,"1 Female",0,0
177,1137,"1 Female",0,0
178,1138,"1 Female",0.0714285714285714,0.0714285714285714
179,1139,"1 Female",0,0
180,1140,"1 Female",0,0
181,1141,"1 Female",0.0476190476190476,0.0476190476190476
182,1142,"1 Female",0,0
183,1143,"1 Female",0,0
184,1144,"1 Female",0.166666666666667,0.166666666666667
185,1145,"1 Female",0.119047619047619,0.0848745809175188
186,1146,"1 Female",0,0
187,1147,"1 Female",0.166666666666667,0.166666666666667
188,1148,"1 Female",0.571428571428571,0.547555922231509
189,1149,"1 Female",0,0
190,1150,"1 Female",0.0714285714285714,0.0714285714285714
191,1151,"1 Female",0.0238095238095238,0.0238095238095238
192,1152,"1 Female",0,0
193,1153,"1 Female",0,0
194,1154,"1 Female",0,0
195,1155,"1 Female",0,0
196,1156,"1 Female",0,0
197,1157,"1 Female",0.0238095238095238,0.0238095238095238
198,1158,"1 Female",0.0238095238095238,0.0238095238095238
199,1159,"1 Female",0.0476190476190476,0.0476190476190476
200,1160,"1 Female",0,0
201,1161,"1 Female",0,0
202,1162,"1 Female",0,0
203,1163,"1 Female",0,0
204,1164,"1 Female",0.0238095238095238,0.0238095238095238
205,1165,"1 Female",0,0
206,1166,"1 Female",0,0
207,1167,"1 Female",0.142857142857143,0.120834441845667
208,1168,"1 Female",0.0952380952380952,0.0665171710256741
209,1169,"1 Female",0.0238095238095238,0.0238095238095238
210,1170,"1 Female",0.0476190476190476,0.0476190476190476
211,1171,"1 Female",0,0
212,1172,"1 Female",0.0238095238095238,0.0238095238095238
213,1173,"1 Female",0,0
214,1174,"1 Female",0,0
215,1175,"1 Female",0,0
216,1176,"1 Female",0,0
217,1177,"1 Female",0,0
218,1178,"1 Female",0,0
219,1179,"1 Female",0,0
220,1180,"1 Female",0,0
221,1181,"1 Female",0,0
222,1182,"1 Female",0,0
223,1183,"1 Female",0,0
224,1184,"1 Female",0,0
225,1185,"1 Female",0.142857142857143,0.142857142857143
226,1186,"1 Female",0.166666666666667,0.166666666666667
227,1187,"1 Female",0,0
228,1188,"1 Female",0,0
229,1189,"1 Female",0,0
230,1190,"1 Female",0,0
231,1191,"1 Female",0,0
232,1192,"1 Female",0,0
233,1193,"1 Female",0.0238095238095238,0.0238095238095238
234,1194,"1 Female",0.0238095238095238,0.0238095238095238
235,1195,"1 Female",0,0
236,1196,"1 Female",0.119047619047619,0.0976041743860646
237,1197,"1 Female",0.0714285714285714,0.0527177431674163
238,1198,"1 Female",0.142857142857143,0.142857142857143
239,1199,"1 Female",0.142857142857143,0.0997757565385112
240,1200,"1 Female",0.166666666666667,0.10176529364337
241,1201,"1 Female",0.238095238095238,0.15168248750118
242,1202,"1 Female",0.238095238095238,0.143821753023959
243,1203,"1 Female",0.0476190476190476,0.0476190476190476
244,1204,"1 Female",0.0238095238095238,0.0238095238095238
245,1205,"1 Female",0.0238095238095238,0.0238095238095238
246,1206,"1 Female",0,0
247,1207,"1 Female",0.0476190476190476,0.0476190476190476
248,1208,"1 Female",0.0476190476190476,0.0476190476190476
249,1209,"1 Female",0.0238095238095238,0.0238095238095238
250,1210,"1 Female",0.214285714285714,0.172215576372501
251,1211,"1 Female",0.0952380952380952,0.0952380952380952
252,1212,"1 Female",0.0238095238095238,0.0238095238095238
253,1213,"1 Female",0.0714285714285714,0.0714285714285714
254,1214,"1 Female",0.0476190476190476,0.0476190476190476
255,1215,"1 Female",0.404761904761905,0.306831856880376
256,1216,"1 Female",0.380952380952381,0.335565777978083
257,1217,"1 Female",0.0238095238095238,0.0238095238095238
258,1218,"1 Female",0,0
259,1219,"1 Female",0,0
260,1220,"1 Female",0.0238095238095238,0.0238095238095238
261,1221,"1 Female",0,0
262,1222,"1 Female",0,0
263,1223,"1 Female",0,0
264,1224,"1 Female",0,0
265,1225,"1 Female",0.0714285714285714,0.0714285714285714
266,1226,"1 Female",0.238095238095238,0.169749161835038
267,1227,"1 Female",0,0
268,1228,"1 Female",0.0476190476190476,0.0476190476190476
269,1229,"1 Female",0.0238095238095238,0.0238095238095238
270,1230,"1 Female",0,0
271,1231,"1 Female",0.0238095238095238,0.0238095238095238
272,1232,"1 Female",0,0
273,1233,"1 Female",0.0714285714285714,0.0714285714285714
274,1234,"1 Female",0.0238095238095238,0.0238095238095238
275,1235,"1 Female",0.238095238095238,0.215026465187786
276,1236,"1 Female",0.0952380952380952,0.0952380952380952
277,1237,"1 Female",0,0
278,1238,"1 Female",0.142857142857143,0.142857142857143
279,1239,"1 Female",0.119047619047619,0.0976041743860646
280,1240,"1 Female",0.142857142857143,0.0997757565385112
281,1241,"1 Female",0.0714285714285714,0.0714285714285714
282,1242,"1 Female",0.0476190476190476,0.0476190476190476
283,1243,"1 Female",0.119047619047619,0.0976041743860646
284,1244,"1 Female",0.357142857142857,0.333602844422132
285,1245,"1 Female",0.5,0.5
286,1246,"1 Female",0.19047619047619,0.12399699913052
287,1247,"1 Female",0.142857142857143,0.142857142857143
288,1248,"1 Female",0.119047619047619,0.119047619047619
289,1249,"1 Female",0.261904761904762,0.238704215400746
290,1250,"1 Female",0,0
291,1251,"1 Female",0.0714285714285714,0.0527177431674163
292,1252,"1 Female",0,0
293,1253,"1 Female",0.0476190476190476,0.0476190476190476
294,1254,"1 Female",0.0238095238095238,0.0238095238095238
295,1255,"1 Female",0,0
296,1256,"1 Female",0,0
297,1257,"1 Female",0,0
298,1258,"1 Female",0.0476190476190476,0.0476190476190476
299,1259,"1 Female",0,0
300,1260,"1 Female",0,0
301,1261,"1 Female",0,0
302,1262,"1 Female",0,0
303,1263,"1 Female",0.166666666666667,0.166666666666667
304,1264,"1 Female",0.333333333333333,0.254270532460791
305,1265,"1 Female",0.5,0.453723784849818
306,1266,"1 Female",0.0714285714285714,0.0714285714285714
307,1267,"1 Female",0.19047619047619,0.149478750691718
308,1268,"1 Female",0.30952380952381,0.309523809523809
309,1269,"1 Female",0.0476190476190476,0.0332585855128371
310,1270,"1 Female",0,0
311,1271,"1 Female",0.261904761904762,0.261904761904762
312,1272,"1 Female",0.0952380952380952,0.0952380952380952
313,1273,"1 Female",0,0
314,1274,"1 Female",0.238095238095238,0.238095238095238
315,1275,"1 Female",0.214285714285714,0.214285714285714
316,1276,"1 Female",0.380952380952381,0.380952380952381
317,1277,"1 Female",0.119047619047619,0.119047619047619
318,1278,"1 Female",0,0
319,1279,"1 Female",0.142857142857143,0.142857142857143
320,1280,"1 Female",0.0476190476190476,0.0476190476190476
321,1281,"1 Female",0,0
322,1282,"1 Female",0.0476190476190476,0.0332585855128371
323,1283,"1 Female",0.0238095238095238,0.0238095238095238
324,1284,"1 Female",0,0
325,1285,"1 Female",0.0476190476190476,0.0332585855128371
326,1286,"1 Female",0.357142857142857,0.203971681016536
327,1287,"1 Female",0,0
328,1288,"1 Female",0.0714285714285714,0.0714285714285714
329,1289,"1 Female",0.0952380952380952,0.0747393753458591
330,1290,"1 Female",0.142857142857143,0.105435486334833
331,1291,"1 Female",0.142857142857143,0.0997757565385112
332,1292,"1 Female",0.119047619047619,0.0976041743860646
333,1293,"1 Female",0.142857142857143,0.105435486334833
334,1294,"1 Female",0.119047619047619,0.0976041743860646
335,1295,"1 Female",0.166666666666667,0.107320152702797
336,1296,"1 Female",0.30952380952381,0.181898924205968
337,1297,"1 Female",0.166666666666667,0.10176529364337
338,1298,"1 Female",0.214285714285714,0.138582982623549
339,1299,"1 Female",0.166666666666667,0.0958891798092512
340,1300,"1 Female",0.142857142857143,0.0997757565385112
341,1301,"1 Female",0.119047619047619,0.0848745809175188
342,1302,"1 Female",0.238095238095238,0.179719499501832
343,1303,"1 Female",0.0476190476190476,0.0476190476190476
344,1304,"1 Female",0.0952380952380952,0.0952380952380952
345,1305,"1 Female",0,0
346,1306,"1 Female",0,0
347,1307,"1 Female",0,0
348,1308,"1 Female",0,0
349,1309,"1 Female",0.0476190476190476,0.0476190476190476
350,1310,"1 Female",0.0952380952380952,0.0952380952380952
351,1311,"1 Female",0,0
352,1312,"1 Female",0,0
353,1313,"1 Female",0,0
354,1314,"1 Female",0,0
355,1315,"1 Female",0,0
356,1316,"1 Female",0,0
357,1317,"1 Female",0,0
358,1318,"1 Female",0.0714285714285714,0.0714285714285714
359,1319,"1 Female",0.0714285714285714,0.0527177431674163
360,1320,"1 Female",0.30952380952381,0.178677862203066
361,1321,"1 Female",0.285714285714286,0.184427778390829
362,1322,"1 Female",0.19047619047619,0.128595085361785
363,1323,"1 Female",0.0952380952380952,0.0952380952380952
364,1324,"1 Female",0.19047619047619,0.145541941455123
365,1325,"1 Female",0.214285714285714,0.134327223179103
366,1326,"1 Female",0.214285714285714,0.125383102989787
367,1327,"1 Female",0.30952380952381,0.181898924205968
368,1328,"1 Female",0.214285714285714,0.120662679936744
369,1329,"1 Female",0.30952380952381,0.14251798687588
370,1330,"1 Female",0.380952380952381,0.215411932718922
371,1331,"1 Female",0.595238095238095,0.379588878113371
372,1332,"1 Female",0.523809523809524,0.332585855128371
373,1333,"1 Female",0.19047619047619,0.128595085361785
374,1334,"1 Female",0.547619047619048,0.268783081484733
375,1335,"1 Female",0.285714285714286,0.171370489579902
376,1336,"1 Female",0.0476190476190476,0.0332585855128371
377,1337,"1 Female",0.119047619047619,0.0976041743860646
378,1338,"1 Female",0.0476190476190476,0.0476190476190476
379,1339,"1 Female",0.0714285714285714,0.0527177431674163
380,1340,"1 Female",0.0238095238095238,0.0238095238095238
381,1341,"1 Female",0,0
382,1342,"1 Female",0.119047619047619,0.0848745809175188
383,1343,"1 Female",0.0476190476190476,0.0332585855128371
384,1344,"1 Female",0.0714285714285714,0.0714285714285714
385,1345,"1 Female",0.0238095238095238,0.0238095238095238
386,1346,"1 Female",0,0
387,1347,"1 Female",0,0
388,1348,"1 Female",0.0714285714285714,0.0714285714285714
389,1349,"1 Female",0.0238095238095238,0.0238095238095238
390,1350,"1 Female",0.0476190476190476,0.0476190476190476
391,1351,"1 Female",0.404761904761905,0.404761904761905
392,1352,"1 Female",0,0
393,1353,"1 Female",0,0
394,1354,"1 Female",0.0476190476190476,0.0476190476190476
395,1355,"1 Female",0,0
396,1356,"1 Female",0,0
397,1357,"1 Female",0,0
398,1358,"1 Female",0.0238095238095238,0.0238095238095238
399,1359,"1 Female",0,0
400,1360,"1 Female",0,0
401,1361,"1 Female",0,0
402,1362,"1 Female",0.0476190476190476,0.0476190476190476
403,1363,"1 Female",0,0
404,1364,"1 Female",0.0714285714285714,0.0527177431674163
405,1365,"1 Female",0.119047619047619,0.060986670088087
406,1366,"1 Female",0,0
407,1367,"1 Female",0.119047619047619,0.0777319387388094
408,1368,"1 Female",0,0
409,1369,"1 Female",0.0476190476190476,0.0476190476190476
410,1370,"1 Female",0.0476190476190476,0.0332585855128371
411,1371,"1 Female",0.238095238095238,0.195208348772129
412,1372,"1 Female",0.19047619047619,0.128595085361785
413,1373,"1 Female",0.238095238095238,0.143821753023959
414,1374,"1 Female",0.333333333333333,0.179257296851877
415,1375,"1 Female",0.357142857142857,0.147851153183173
416,1376,"1 Female",0.0714285714285714,0.0527177431674163
417,1377,"1 Female",0.404761904761905,0.195950655719237
418,1378,"1 Female",0.261904761904762,0.189930985110745
419,1379,"1 Female",0.30952380952381,0.161612429943695
420,1380,"1 Female",0.142857142857143,0.0997757565385112
421,1381,"1 Female",0.142857142857143,0.0804417866244961
422,1382,"1 Female",0.523809523809524,0.413531426489755
423,1383,"1 Female",0.285714285714286,0.133242046068615
424,1384,"1 Female",0.214285714285714,0.134327223179103
425,1385,"1 Female",0.19047619047619,0.13733017276209
426,1386,"1 Female",0.166666666666667,0.107320152702797
427,1387,"1 Female",0.19047619047619,0.0978164345303084
428,1388,"1 Female",0.928571428571429,0.642469879482927
429,1389,"1 Female",0.333333333333333,0.309858659222742
430,1390,"1 Female",0.0714285714285714,0.0527177431674163
431,1391,"1 Female",0.19047619047619,0.149478750691718
432,1392,"1 Female",0.0476190476190476,0.0332585855128371
433,1393,"1 Female",0.0952380952380952,0.0747393753458591
434,1394,"1 Female",0.142857142857143,0.142857142857143
435,1395,"1 Female",0.0476190476190476,0.0476190476190476
436,1396,"1 Female",0.0952380952380952,0.0747393753458591
437,1397,"1 Female",0.0238095238095238,0.0238095238095238
438,1398,"1 Female",0,0
439,1399,"1 Female",0.0476190476190476,0.0476190476190476
440,1400,"1 Female",0.19047619047619,0.167782888989041
441,1401,"1 Female",0.0238095238095238,0.0238095238095238
442,1402,"1 Female",0.0952380952380952,0.0747393753458591
443,1403,"1 Female",0.0714285714285714,0.0527177431674163
444,1404,"1 Female",0.119047619047619,0.119047619047619
445,1405,"1 Female",0.0714285714285714,0.0714285714285714
446,1406,"1 Female",0.30952380952381,0.224741677075581
447,1407,"1 Female",0,0
448,1408,"1 Female",0.0952380952380952,0.0747393753458591
449,1409,"1 Female",0.142857142857143,0.0873631571154076
450,1410,"1 Female",0.0476190476190476,0.0332585855128371
451,1411,"1 Female",0.0952380952380952,0.0665171710256741
452,1412,"1 Female",0.0714285714285714,0.0527177431674163
453,1413,"1 Female",0.119047619047619,0.119047619047619
454,1414,"1 Female",0.0476190476190476,0.0476190476190476
455,1415,"1 Female",0.0238095238095238,0.0238095238095238
456,1416,"1 Female",0.0952380952380952,0.0747393753458591
457,1417,"1 Female",0.238095238095238,0.11711556484047
458,1418,"1 Female",0.0238095238095238,0.0238095238095238
459,1419,"1 Female",0.0714285714285714,0.0714285714285714
460,1420,"1 Female",0.142857142857143,0.0873631571154076
461,1421,"1 Female",0.476190476190476,0.236697406613252
462,1422,"1 Female",0.261904761904762,0.195950655719237
463,1423,"1 Female",0.166666666666667,0.117645635481358
464,1424,"1 Female",0.642857142857143,0.348918069865995
465,1425,"1 Female",0.0952380952380952,0.0571234965266339
466,1426,"1 Female",0.285714285714286,0.141690942590597
467,1427,"1 Female",0.166666666666667,0.122482389483726
468,1428,"1 Female",0.19047619047619,0.13733017276209
469,1429,"1 Female",0.428571428571429,0.321767146497984
470,1430,"1 Female",0.380952380952381,0.285035973751761
471,1431,"1 Female",0.0476190476190476,0.0476190476190476
472,1432,"1 Female",0.0952380952380952,0.0665171710256741
473,1433,"1 Female",0.19047619047619,0.0916875928269015
474,1434,"1 Female",0.0952380952380952,0.0571234965266339
475,1435,"1 Female",0.119047619047619,0.060986670088087
476,1436,"1 Female",0.404761904761905,0.167163685662661
477,1437,"1 Female",1.26190476190476,0.391636614572759
478,1438,"1 Female",1.28571428571429,0.301536356925443
479,1439,"1 Female",1.26190476190476,0.223631530279393
480,0,"1 Female",1.26190476190476,0.198892180999227
481,1,"1 Female",1.28571428571429,0.184427778390829
482,2,"1 Female",1.54761904761905,0.196373571295493
483,3,"1 Female",1.80952380952381,0.293637714078131
484,4,"1 Female",1.73809523809524,0.218376237176672
485,5,"1 Female",1.61904761904762,0.198579101727042
486,6,"1 Female",1.76190476190476,0.254596590127286
487,7,"1 Female",2,0.198718308965819
488,8,"1 Female",1.66666666666667,0.20353058728674
489,9,"1 Female",1.88095238095238,0.224002190528687
490,10,"1 Female",2.19047619047619,0.250986659829605
491,11,"1 Female",1.88095238095238,0.210641354991127
492,12,"1 Female",1.76190476190476,0.192210455606637
493,13,"1 Female",2.57142857142857,0.318137102824859
494,14,"1 Female",1.80952380952381,0.210739793202743
495,15,"1 Female",1.80952380952381,0.213477634952623
496,16,"1 Female",1.5952380952381,0.156394939965568
497,17,"1 Female",2.16666666666667,0.324952719989257
498,18,"1 Female",1.78571428571429,0.369473546876786
499,19,"1 Female",1.69047619047619,0.222142704649318
500,20,"1 Female",1.57142857142857,0.180793377173499
501,21,"1 Female",1.9047619047619,0.217710406083367
